project_id,work_name,work_type,category,district_id,state_id,constituency_id,contractor_id,agency_id,recommendation_date,sanction_date,target_completion_date,status,project_latitude,project_longitude
MPLADS-002419,Community Tank at Ward-36,Community Tank,Drinking Water,DIST-0418,ST-11,PC-0610,CONT-0061,AGENCY-0394,2023-08-10,2023-08-28,2023-11-26,COMPLETED,21.88701,83.30662
MPLADS-002420,Lift Irrigation Scheme at Ward-91,Lift Irrigation Scheme,Irrigation & Agriculture,DIST-0053,ST-01,PC-0078,CONT-0234,AGENCY-0242,2023-11-26,2024-01-22,2024-06-30,WORK_IN_PROGRESS,26.65177,80.57344
MPLADS-002421,Crematorium Shed at Ward-41,Crematorium Shed,Community Infrastructure,DIST-0149,ST-03,PC-0211,CONT-0253,AGENCY-0209,2022-02-10,2022-02-25,2022-06-25,WORK_IN_PROGRESS,26.12838,84.39273
MPLADS-002422,School Boundary Wall at Ward-49,School Boundary Wall,Education Infrastructure,DIST-0232,ST-06,PC-0338,CONT-0108,AGENCY-0385,2023-05-08,2023-06-01,2023-10-29,WORK_IN_PROGRESS,9.05626,77.2906
MPLADS-002423,Deep Tube Well at Ward-83,Deep Tube Well,Drinking Water,DIST-0372,ST-09,PC-0539,CONT-0127,AGENCY-0999,2023-05-15,2023-06-03,2023-09-01,COMPLETED,23.7607,71.34171
MPLADS-002424,Smart Classroom Lab at Ward-49,Smart Classroom Lab,Education Infrastructure,DIST-0285,ST-07,PC-0417,CONT-0120,AGENCY-1047,2022-03-07,2022-04-06,2022-09-03,WORK_IN_PROGRESS,29.74095,71.97454
MPLADS-002425,Major River Overbridge at Ward-28,Major River Overbridge,Mega Infrastructure,DIST-0593,ST-17,PC-0873,CONT-0309,AGENCY-1046,2022-08-11,2022-09-30,2023-11-04,WORK_IN_PROGRESS,18.41655,82.70706
MPLADS-002426,Community Tank at Ward-64,Community Tank,Drinking Water,DIST-0367,ST-09,PC-0532,CONT-0069,AGENCY-0403,2022-06-12,2022-06-29,2022-09-27,WORK_IN_PROGRESS,20.37065,69.29487
MPLADS-002427,Culvert Bridge at Ward-80,Culvert Bridge,Roads & Bridges,DIST-0062,ST-01,PC-0090,CONT-0024,AGENCY-0283,2022-06-04,2022-06-29,2022-12-26,WORK_IN_PROGRESS,25.24924,83.72371
MPLADS-002428,Solar Street Lighting at Ward-40,Solar Street Lighting,Renewable Energy,DIST-0379,ST-09,PC-0548,CONT-0026,AGENCY-0188,2023-04-25,2023-05-16,2023-07-15,WORK_IN_PROGRESS,21.15713,68.84779
MPLADS-002429,CC Road Construction at Ward-54,CC Road Construction,Roads & Bridges,DIST-0274,ST-07,PC-0400,CONT-0108,AGENCY-0465,2022-06-04,2022-07-21,2023-01-17,WORK_IN_PROGRESS,27.49406,74.12481
MPLADS-002430,Check Dam at Ward-21,Check Dam,Irrigation & Agriculture,DIST-0600,ST-18,PC-0883,CONT-0113,AGENCY-0042,2023-08-25,2023-10-12,2024-03-20,WORK_IN_PROGRESS,30.75517,76.22552
MPLADS-002431,Ambulance Vehicle at Ward-82,Ambulance Vehicle,Public Health,DIST-0149,ST-03,PC-0211,CONT-0210,AGENCY-1076,2023-09-07,2023-10-31,2024-05-28,WORK_IN_PROGRESS,26.25675,84.33272
MPLADS-002432,Library Room at Ward-90,Library Room,Education Infrastructure,DIST-0528,ST-15,PC-0776,CONT-0244,AGENCY-0761,2022-01-25,2022-02-14,2022-07-14,WORK_IN_PROGRESS,26.48478,90.84323
MPLADS-002433,Check Dam at Ward-41,Check Dam,Irrigation & Agriculture,DIST-0589,ST-17,PC-0869,CONT-0193,AGENCY-1128,2022-10-18,2022-12-05,2023-05-14,WORK_IN_PROGRESS,20.46344,83.92678
MPLADS-002434,Multi-Village Hospital Block at Ward-10,Multi-Village Hospital Block,Mega Infrastructure,DIST-0485,ST-14,PC-0708,CONT-0028,AGENCY-0110,2022-12-05,2023-01-05,2024-02-09,WORK_IN_PROGRESS,23.88693,86.77234
MPLADS-002435,District Sports Complex at Ward-68,District Sports Complex,Mega Infrastructure,DIST-0500,ST-14,PC-0728,CONT-0193,AGENCY-0911,2022-10-23,2022-12-14,2024-01-18,WORK_IN_PROGRESS,24.24177,86.72897
MPLADS-002436,Smart Classroom Lab at Ward-39,Smart Classroom Lab,Education Infrastructure,DIST-0227,ST-05,PC-0331,CONT-0211,AGENCY-0605,2023-11-07,2023-12-24,2024-05-22,WORK_IN_PROGRESS,22.92636,77.60831
MPLADS-002437,Check Dam at Ward-32,Check Dam,Irrigation & Agriculture,DIST-0279,ST-07,PC-0408,CONT-0135,AGENCY-0575,2023-04-28,2023-05-22,2023-10-29,WORK_IN_PROGRESS,26.78922,69.73692
MPLADS-002438,Solar High-Mast Light at Ward-47,Solar High-Mast Light,Renewable Energy,DIST-0558,ST-16,PC-0819,CONT-0238,AGENCY-0378,2022-07-03,2022-07-20,2022-09-18,WORK_IN_PROGRESS,30.7111,74.30051
MPLADS-002439,Community Tank at Ward-79,Community Tank,Drinking Water,DIST-0370,ST-09,PC-0535,CONT-0247,AGENCY-1049,2022-09-02,2022-09-28,2022-12-27,COMPLETED,20.29579,74.14237
MPLADS-002440,Ambulance Vehicle at Ward-15,Ambulance Vehicle,Public Health,DIST-0385,ST-10,PC-0557,CONT-0260,AGENCY-0781,2023-02-15,2023-04-09,2023-11-05,WORK_IN_PROGRESS,12.81337,79.406
MPLADS-002441,School Boundary Wall at Ward-80,School Boundary Wall,Education Infrastructure,DIST-0466,ST-12,PC-0680,CONT-0306,AGENCY-0764,2023-03-09,2023-03-28,2023-08-25,WORK_IN_PROGRESS,18.1077,81.09832
MPLADS-002442,Crematorium Shed at Ward-05,Crematorium Shed,Community Infrastructure,DIST-0614,ST-18,PC-0903,CONT-0203,AGENCY-0692,2022-11-28,2023-01-01,2023-05-01,COMPLETED,27.81595,77.46381
MPLADS-002443,Deep Tube Well at Ward-05,Deep Tube Well,Drinking Water,DIST-0207,ST-05,PC-0300,CONT-0032,AGENCY-0309,2022-09-27,2022-10-20,2023-01-18,WORK_IN_PROGRESS,26.02138,78.22754
MPLADS-002444,Deep Tube Well at Ward-65,Deep Tube Well,Drinking Water,DIST-0068,ST-01,PC-0097,CONT-0280,AGENCY-0937,2022-04-12,2022-05-26,2022-08-24,WORK_IN_PROGRESS,29.60379,77.91759
MPLADS-002445,Multi-Village Hospital Block at Ward-73,Multi-Village Hospital Block,Mega Infrastructure,DIST-0273,ST-07,PC-0399,CONT-0178,AGENCY-0228,2022-02-18,2022-03-08,2023-04-12,WORK_IN_PROGRESS,26.60654,74.41079
MPLADS-002446,Solar High-Mast Light at Ward-29,Solar High-Mast Light,Renewable Energy,DIST-0405,ST-10,PC-0589,CONT-0169,AGENCY-0505,2022-06-16,2022-08-10,2022-10-09,WORK_IN_PROGRESS,16.79989,81.56976
MPLADS-002447,Crematorium Shed at Ward-25,Crematorium Shed,Community Infrastructure,DIST-0480,ST-13,PC-0701,CONT-0123,AGENCY-0192,2023-04-18,2023-05-07,2023-09-04,WORK_IN_PROGRESS,9.62336,75.03725
MPLADS-002448,Check Dam at Ward-08,Check Dam,Irrigation & Agriculture,DIST-0144,ST-03,PC-0205,CONT-0031,AGENCY-1050,2022-12-26,2023-01-29,2023-07-08,WORK_IN_PROGRESS,27.33782,87.70357
MPLADS-002449,School Boundary Wall at Ward-31,School Boundary Wall,Education Infrastructure,DIST-0569,ST-17,PC-0839,CONT-0086,AGENCY-1003,2023-05-13,2023-06-20,2023-11-17,WORK_IN_PROGRESS,18.66207,82.79953
MPLADS-002450,Lift Irrigation Scheme at Ward-93,Lift Irrigation Scheme,Irrigation & Agriculture,DIST-0547,ST-16,PC-0803,CONT-0194,AGENCY-0891,2023-08-03,2023-09-12,2024-02-19,WORK_IN_PROGRESS,30.10859,73.91984
MPLADS-002451,Deep Tube Well at Ward-41,Deep Tube Well,Drinking Water,DIST-0478,ST-13,PC-0698,CONT-0092,AGENCY-0790,2022-09-11,2022-10-08,2023-01-06,WORK_IN_PROGRESS,12.16759,75.60562
MPLADS-002452,Maternity Ward Facility at Ward-73,Maternity Ward Facility,Public Health,DIST-0261,ST-06,PC-0380,CONT-0202,AGENCY-0028,2022-05-06,2022-06-10,2023-01-06,WORK_IN_PROGRESS,12.76414,77.68907
MPLADS-002453,Check Dam at Ward-83,Check Dam,Irrigation & Agriculture,DIST-0399,ST-10,PC-0579,CONT-0066,AGENCY-0062,2022-01-07,2022-02-07,2022-07-17,WORK_IN_PROGRESS,14.45215,80.11384
MPLADS-002454,Paver Block Road at Ward-62,Paver Block Road,Roads & Bridges,DIST-0254,ST-06,PC-0371,CONT-0177,AGENCY-1183,2022-01-07,2022-02-15,2022-08-14,COMPLETED,12.75903,76.23454
MPLADS-002455,School Boundary Wall at Ward-74,School Boundary Wall,Education Infrastructure,DIST-0024,ST-01,PC-0035,CONT-0266,AGENCY-0949,2022-05-16,2022-06-08,2022-11-05,WORK_IN_PROGRESS,28.34967,77.9597
MPLADS-002456,Solar High-Mast Light at Ward-04,Solar High-Mast Light,Renewable Energy,DIST-0574,ST-17,PC-0846,CONT-0270,AGENCY-0878,2023-06-09,2023-07-07,2023-09-05,WORK_IN_PROGRESS,19.63062,82.73114
MPLADS-002457,Ayurvedic Dispensary at Ward-02,Ayurvedic Dispensary,Public Health,DIST-0174,ST-05,PC-0246,CONT-0006,AGENCY-1090,2022-12-01,2022-12-30,2023-07-28,WORK_IN_PROGRESS,21.77377,77.70173
MPLADS-002458,Culvert Bridge at Ward-18,Culvert Bridge,Roads & Bridges,DIST-0092,ST-02,PC-0134,CONT-0188,AGENCY-1198,2022-06-28,2022-08-03,2023-01-30,WORK_IN_PROGRESS,19.87866,79.21971
MPLADS-002459,Paver Block Road at Ward-95,Paver Block Road,Roads & Bridges,DIST-0536,ST-15,PC-0786,CONT-0023,AGENCY-0920,2022-12-18,2023-01-13,2023-07-12,WORK_IN_PROGRESS,26.0747,94.00385
MPLADS-002460,Deep Tube Well at Ward-36,Deep Tube Well,Drinking Water,DIST-0455,ST-12,PC-0664,CONT-0212,AGENCY-1029,2023-01-07,2023-02-28,2023-05-29,WORK_IN_PROGRESS,17.2645,78.68499
MPLADS-002461,Solar Street Lighting at Ward-54,Solar Street Lighting,Renewable Energy,DIST-0267,ST-07,PC-0389,CONT-0032,AGENCY-1160,2022-06-17,2022-08-09,2022-10-08,WORK_IN_PROGRESS,27.38865,75.95853
MPLADS-002462,Culvert Bridge at Ward-33,Culvert Bridge,Roads & Bridges,DIST-0383,ST-10,PC-0553,CONT-0206,AGENCY-0369,2022-04-05,2022-04-25,2022-10-22,WORK_IN_PROGRESS,13.57342,80.65027
MPLADS-002463,Farm Pond Renovation at Ward-15,Farm Pond Renovation,Irrigation & Agriculture,DIST-0041,ST-01,PC-0061,CONT-0159,AGENCY-0497,2022-10-18,2022-11-17,2023-04-26,WORK_IN_PROGRESS,24.73651,77.88638
MPLADS-002464,Smart Classroom Lab at Ward-90,Smart Classroom Lab,Education Infrastructure,DIST-0140,ST-03,PC-0200,CONT-0038,AGENCY-0319,2022-08-05,2022-08-31,2023-01-28,COMPLETED,27.29533,83.56854
MPLADS-002465,Ambulance Vehicle at Ward-85,Ambulance Vehicle,Public Health,DIST-0106,ST-02,PC-0151,CONT-0088,AGENCY-0178,2023-02-17,2023-04-13,2023-11-09,WORK_IN_PROGRESS,17.04754,78.18582
MPLADS-002466,Maternity Ward Facility at Ward-84,Maternity Ward Facility,Public Health,DIST-0180,ST-05,PC-0253,CONT-0267,AGENCY-0584,2023-04-09,2023-05-05,2023-12-01,COMPLETED,24.72626,80.98049
MPLADS-002467,Public Toilet Complex at Ward-35,Public Toilet Complex,Community Infrastructure,DIST-0261,ST-06,PC-0381,CONT-0189,AGENCY-0214,2023-08-10,2023-10-08,2024-02-05,WORK_IN_PROGRESS,12.72199,77.59465
MPLADS-002468,Piped Water Network at Ward-08,Piped Water Network,Drinking Water,DIST-0006,ST-01,PC-0008,CONT-0183,AGENCY-1153,2022-11-25,2022-12-21,2023-03-21,COMPLETED,29.16115,79.89728
MPLADS-002469,Solar High-Mast Light at Ward-27,Solar High-Mast Light,Renewable Energy,DIST-0318,ST-08,PC-0466,CONT-0254,AGENCY-0703,2023-01-08,2023-02-25,2023-04-26,WORK_IN_PROGRESS,14.10057,75.96394
MPLADS-002470,Primary Health Sub-Centre at Ward-36,Primary Health Sub-Centre,Public Health,DIST-0424,ST-11,PC-0619,CONT-0170,AGENCY-0693,2023-04-08,2023-05-25,2023-12-21,WORK_IN_PROGRESS,18.52389,83.38803
MPLADS-002471,Community Hall at Ward-35,Community Hall,Community Infrastructure,DIST-0039,ST-01,PC-0058,CONT-0296,AGENCY-0399,2023-11-07,2023-12-03,2024-04-01,WORK_IN_PROGRESS,29.10788,82.99876
MPLADS-002472,Yatri Shed at Ward-04,Yatri Shed,Community Infrastructure,DIST-0292,ST-07,PC-0427,CONT-0253,AGENCY-0698,2022-07-08,2022-08-28,2022-12-26,WORK_IN_PROGRESS,24.8469,76.87645
MPLADS-002473,Maternity Ward Facility at Ward-47,Maternity Ward Facility,Public Health,DIST-0247,ST-06,PC-0360,CONT-0123,AGENCY-0560,2022-10-14,2022-11-25,2023-06-23,WORK_IN_PROGRESS,13.56499,78.02685
MPLADS-002474,Bituminous Road at Ward-25,Bituminous Road,Roads & Bridges,DIST-0137,ST-03,PC-0197,CONT-0153,AGENCY-0820,2022-06-24,2022-07-18,2023-01-14,WORK_IN_PROGRESS,26.35953,83.8172
MPLADS-002475,Primary Health Sub-Centre at Ward-93,Primary Health Sub-Centre,Public Health,DIST-0471,ST-13,PC-0687,CONT-0183,AGENCY-1080,2022-05-23,2022-06-25,2023-01-21,COMPLETED,9.46997,75.3897
MPLADS-002476,Paver Block Road at Ward-86,Paver Block Road,Roads & Bridges,DIST-0066,ST-01,PC-0095,CONT-0114,AGENCY-0274,2022-08-30,2022-10-24,2023-04-22,WORK_IN_PROGRESS,24.15918,83.8875
MPLADS-002477,Library Room at Ward-14,Library Room,Education Infrastructure,DIST-0591,ST-17,PC-0871,CONT-0239,AGENCY-0294,2022-05-25,2022-06-23,2022-11-20,WORK_IN_PROGRESS,18.73227,81.32384
MPLADS-002478,School Boundary Wall at Ward-10,School Boundary Wall,Education Infrastructure,DIST-0408,ST-11,PC-0594,CONT-0046,AGENCY-0242,2023-04-07,2023-06-02,2023-10-30,WORK_IN_PROGRESS,17.8685,82.46692
MPLADS-002479,Crematorium Shed at Ward-76,Crematorium Shed,Community Infrastructure,DIST-0511,ST-15,PC-0745,CONT-0109,AGENCY-0781,2023-02-03,2023-03-09,2023-07-07,WORK_IN_PROGRESS,27.13785,95.04624
MPLADS-002480,District Sports Complex at Ward-44,District Sports Complex,Mega Infrastructure,DIST-0187,ST-05,PC-0264,CONT-0284,AGENCY-0381,2023-08-20,2023-09-14,2024-10-18,WORK_IN_PROGRESS,25.69372,81.21208
MPLADS-002481,Community Hall at Ward-68,Community Hall,Community Infrastructure,DIST-0325,ST-08,PC-0474,CONT-0204,AGENCY-0415,2022-05-21,2022-07-05,2022-11-02,WORK_IN_PROGRESS,16.40702,74.74479
MPLADS-002482,Maternity Ward Facility at Ward-34,Maternity Ward Facility,Public Health,DIST-0589,ST-17,PC-0869,CONT-0299,AGENCY-0816,2022-10-20,2022-12-17,2023-07-15,WORK_IN_PROGRESS,20.41804,83.84169
MPLADS-002483,Major River Overbridge at Ward-04,Major River Overbridge,Mega Infrastructure,DIST-0561,ST-16,PC-0824,CONT-0303,AGENCY-0963,2022-10-21,2022-11-26,2023-12-31,WORK_IN_PROGRESS,32.12726,74.14034
MPLADS-002484,Major River Overbridge at Ward-94,Major River Overbridge,Mega Infrastructure,DIST-0575,ST-17,PC-0848,CONT-0287,AGENCY-0550,2022-02-11,2022-04-05,2023-05-10,COMPLETED,21.66707,83.28287
MPLADS-002485,Lift Irrigation Scheme at Ward-33,Lift Irrigation Scheme,Irrigation & Agriculture,DIST-0185,ST-05,PC-0261,CONT-0083,AGENCY-0704,2023-07-11,2023-08-31,2024-02-07,WORK_IN_PROGRESS,25.39329,81.7714
MPLADS-002486,Ambulance Vehicle at Ward-28,Ambulance Vehicle,Public Health,DIST-0165,ST-04,PC-0234,CONT-0294,AGENCY-0856,2022-04-03,2022-05-06,2022-12-02,WORK_IN_PROGRESS,26.68926,86.19902
MPLADS-002487,Maternity Ward Facility at Ward-24,Maternity Ward Facility,Public Health,DIST-0005,ST-01,PC-0007,CONT-0033,AGENCY-0920,2022-06-30,2022-08-01,2023-02-27,WORK_IN_PROGRESS,24.79096,80.56975
MPLADS-002488,Lift Irrigation Scheme at Ward-12,Lift Irrigation Scheme,Irrigation & Agriculture,DIST-0098,ST-02,PC-0141,CONT-0036,AGENCY-1047,2022-07-04,2022-08-19,2023-01-26,WORK_IN_PROGRESS,20.19497,79.64416
MPLADS-002489,Bituminous Road at Ward-89,Bituminous Road,Roads & Bridges,DIST-0198,ST-05,PC-0285,CONT-0097,AGENCY-0287,2022-08-18,2022-09-15,2023-03-14,WORK_IN_PROGRESS,21.66759,81.07291
MPLADS-002490,Ambulance Vehicle at Ward-28,Ambulance Vehicle,Public Health,DIST-0221,ST-05,PC-0322,CONT-0064,AGENCY-0480,2022-08-05,2022-09-15,2023-04-13,WORK_IN_PROGRESS,25.04196,75.75335
MPLADS-002491,Solar Rooftop Panel at Ward-66,Solar Rooftop Panel,Renewable Energy,DIST-0169,ST-04,PC-0240,CONT-0012,AGENCY-1092,2022-10-20,2022-12-12,2023-02-10,WORK_IN_PROGRESS,25.59104,87.38333
MPLADS-002492,Paver Block Road at Ward-70,Paver Block Road,Roads & Bridges,DIST-0102,ST-02,PC-0146,CONT-0061,AGENCY-0319,2023-02-15,2023-04-06,2023-10-03,WORK_IN_PROGRESS,20.39536,79.45664
MPLADS-002493,Ambulance Vehicle at Ward-22,Ambulance Vehicle,Public Health,DIST-0572,ST-17,PC-0844,CONT-0269,AGENCY-1036,2022-09-20,2022-10-13,2023-05-11,WORK_IN_PROGRESS,22.9152,82.72036
MPLADS-002494,Farm Pond Renovation at Ward-43,Farm Pond Renovation,Irrigation & Agriculture,DIST-0535,ST-15,PC-0785,CONT-0294,AGENCY-1027,2023-04-19,2023-05-29,2023-11-05,WORK_IN_PROGRESS,25.79927,90.92651
MPLADS-002495,Maternity Ward Facility at Ward-11,Maternity Ward Facility,Public Health,DIST-0555,ST-16,PC-0815,CONT-0009,AGENCY-0703,2023-06-08,2023-07-08,2024-02-03,WORK_IN_PROGRESS,30.4794,74.00932
MPLADS-002496,District Sports Complex at Ward-57,District Sports Complex,Mega Infrastructure,DIST-0053,ST-01,PC-0079,CONT-0106,AGENCY-1122,2023-01-09,2023-02-06,2024-03-12,WORK_IN_PROGRESS,26.61256,80.55907
MPLADS-002497,Solar High-Mast Light at Ward-41,Solar High-Mast Light,Renewable Energy,DIST-0202,ST-05,PC-0291,CONT-0063,AGENCY-0129,2022-09-01,2022-10-24,2022-12-23,DELAYED,24.78896,74.69386
MPLADS-002498,Solar High-Mast Light at Ward-27,Solar High-Mast Light,Renewable Energy,DIST-0237,ST-06,PC-0345,CONT-0173,AGENCY-0844,2022-11-10,2022-12-31,2023-03-01,WORK_IN_PROGRESS,8.14589,77.31222
MPLADS-002499,Culvert Bridge at Ward-67,Culvert Bridge,Roads & Bridges,DIST-0010,ST-01,PC-0014,CONT-0167,AGENCY-0758,2022-10-13,2022-11-19,2023-05-18,WORK_IN_PROGRESS,28.2915,80.03352
MPLADS-002500,Ayurvedic Dispensary at Ward-49,Ayurvedic Dispensary,Public Health,DIST-0218,ST-05,PC-0317,CONT-0071,AGENCY-0271,2022-05-20,2022-06-08,2023-01-04,WORK_IN_PROGRESS,21.10592,80.51942
MPLADS-002501,Lift Irrigation Scheme at Ward-76,Lift Irrigation Scheme,Irrigation & Agriculture,DIST-0334,ST-08,PC-0487,CONT-0156,AGENCY-0705,2023-06-17,2023-08-05,2024-01-12,COMPLETED,17.24762,75.43496
MPLADS-002502,CC Road Construction at Ward-66,CC Road Construction,Roads & Bridges,DIST-0547,ST-16,PC-0803,CONT-0173,AGENCY-0814,2022-03-01,2022-04-18,2022-10-15,WORK_IN_PROGRESS,30.15543,73.99345
MPLADS-002503,Yatri Shed at Ward-59,Yatri Shed,Community Infrastructure,DIST-0242,ST-06,PC-0352,CONT-0220,AGENCY-0382,2022-09-06,2022-09-29,2023-01-27,WORK_IN_PROGRESS,12.85716,77.86026
MPLADS-002504,District Sports Complex at Ward-43,District Sports Complex,Mega Infrastructure,DIST-0492,ST-14,PC-0718,CONT-0275,AGENCY-1148,2022-02-08,2022-04-06,2023-05-11,WORK_IN_PROGRESS,23.25399,83.68231
MPLADS-002505,Solar High-Mast Light at Ward-55,Solar High-Mast Light,Renewable Energy,DIST-0121,ST-03,PC-0176,CONT-0140,AGENCY-0197,2023-05-30,2023-07-15,2023-09-13,WORK_IN_PROGRESS,27.20304,87.22786
MPLADS-002506,Farm Pond Renovation at Ward-09,Farm Pond Renovation,Irrigation & Agriculture,DIST-0280,ST-07,PC-0410,CONT-0165,AGENCY-0971,2023-08-18,2023-10-15,2024-03-23,WORK_IN_PROGRESS,27.70645,73.50742
MPLADS-002507,Lift Irrigation Scheme at Ward-36,Lift Irrigation Scheme,Irrigation & Agriculture,DIST-0530,ST-15,PC-0779,CONT-0153,AGENCY-1025,2022-12-11,2023-01-17,2023-06-26,WORK_IN_PROGRESS,27.8984,89.95152
MPLADS-002508,Community Tank at Ward-39,Community Tank,Drinking Water,DIST-0459,ST-12,PC-0670,CONT-0042,AGENCY-0405,2023-03-22,2023-04-12,2023-07-11,WORK_IN_PROGRESS,16.60907,79.73132
MPLADS-002509,Farm Pond Renovation at Ward-65,Farm Pond Renovation,Irrigation & Agriculture,DIST-0001,ST-01,PC-0002,CONT-0286,AGENCY-1074,2022-07-28,2022-09-22,2023-03-01,COMPLETED,29.0794,80.28976
MPLADS-002510,Ayurvedic Dispensary at Ward-68,Ayurvedic Dispensary,Public Health,DIST-0479,ST-13,PC-0699,CONT-0139,AGENCY-1105,2022-07-31,2022-09-18,2023-04-16,WORK_IN_PROGRESS,11.56336,75.9647
MPLADS-002511,Primary Health Sub-Centre at Ward-90,Primary Health Sub-Centre,Public Health,DIST-0516,ST-15,PC-0755,CONT-0242,AGENCY-0153,2023-04-12,2023-05-17,2023-12-13,COMPLETED,24.84912,91.28552
MPLADS-002512,Solar Street Lighting at Ward-65,Solar Street Lighting,Renewable Energy,DIST-0578,ST-17,PC-0853,CONT-0019,AGENCY-0213,2023-04-09,2023-05-17,2023-07-16,WORK_IN_PROGRESS,21.90886,83.96662
MPLADS-002513,Solar High-Mast Light at Ward-23,Solar High-Mast Light,Renewable Energy,DIST-0030,ST-01,PC-0042,CONT-0286,AGENCY-0016,2023-06-04,2023-06-26,2023-08-25,WORK_IN_PROGRESS,29.36962,79.38196
MPLADS-002514,Solar Street Lighting at Ward-32,Solar Street Lighting,Renewable Energy,DIST-0400,ST-10,PC-0580,CONT-0166,AGENCY-1117,2023-06-19,2023-08-13,2023-10-12,WORK_IN_PROGRESS,17.57155,79.70526
MPLADS-002515,Crematorium Shed at Ward-89,Crematorium Shed,Community Infrastructure,DIST-0220,ST-05,PC-0320,CONT-0250,AGENCY-0766,2023-03-27,2023-04-28,2023-08-26,WORK_IN_PROGRESS,23.77732,76.59908
MPLADS-002516,Paver Block Road at Ward-22,Paver Block Road,Roads & Bridges,DIST-0319,ST-08,PC-0468,CONT-0160,AGENCY-0424,2022-01-18,2022-02-04,2022-08-03,WORK_IN_PROGRESS,16.72237,76.06772
MPLADS-002517,Major River Overbridge at Ward-33,Major River Overbridge,Mega Infrastructure,DIST-0237,ST-06,PC-0345,CONT-0090,AGENCY-1049,2023-08-15,2023-10-05,2024-11-08,WORK_IN_PROGRESS,8.18216,77.2069
MPLADS-002518,RO Water Plant at Ward-68,RO Water Plant,Drinking Water,DIST-0555,ST-16,PC-0815,CONT-0110,AGENCY-1051,2023-07-25,2023-08-21,2023-11-19,DELAYED,30.42555,74.0336
MPLADS-002519,School Boundary Wall at Ward-32,School Boundary Wall,Education Infrastructure,DIST-0337,ST-08,PC-0492,CONT-0081,AGENCY-0112,2022-12-15,2023-01-30,2023-06-29,COMPLETED,13.72287,75.00652
MPLADS-002520,Solar Rooftop Panel at Ward-20,Solar Rooftop Panel,Renewable Energy,DIST-0338,ST-08,PC-0493,CONT-0307,AGENCY-0385,2023-07-09,2023-07-25,2023-09-23,WORK_IN_PROGRESS,17.49912,76.75059
MPLADS-002521,Lift Irrigation Scheme at Ward-86,Lift Irrigation Scheme,Irrigation & Agriculture,DIST-0152,ST-04,PC-0215,CONT-0122,AGENCY-0300,2022-04-23,2022-06-17,2022-11-24,WORK_IN_PROGRESS,26.33867,85.66174
MPLADS-002522,Major River Overbridge at Ward-07,Major River Overbridge,Mega Infrastructure,DIST-0170,ST-04,PC-0241,CONT-0304,AGENCY-0823,2023-11-20,2024-01-13,2025-02-16,WORK_IN_PROGRESS,22.997,85.8827
MPLADS-002523,Ambulance Vehicle at Ward-77,Ambulance Vehicle,Public Health,DIST-0584,ST-17,PC-0862,CONT-0202,AGENCY-0003,2022-10-06,2022-11-09,2023-06-07,WORK_IN_PROGRESS,18.75883,80.52839
MPLADS-002524,Farm Pond Renovation at Ward-40,Farm Pond Renovation,Irrigation & Agriculture,DIST-0342,ST-08,PC-0500,CONT-0018,AGENCY-0812,2022-03-11,2022-03-29,2022-09-05,WORK_IN_PROGRESS,14.07237,76.06239
MPLADS-002525,Library Room at Ward-25,Library Room,Education Infrastructure,DIST-0121,ST-03,PC-0176,CONT-0046,AGENCY-0323,2023-05-22,2023-06-29,2023-11-26,WORK_IN_PROGRESS,27.24708,87.18967
MPLADS-002526,Library Room at Ward-20,Library Room,Education Infrastructure,DIST-0283,ST-07,PC-0414,CONT-0158,AGENCY-0327,2023-09-20,2023-10-11,2024-03-09,WORK_IN_PROGRESS,27.23653,76.11057
MPLADS-002527,Solar High-Mast Light at Ward-21,Solar High-Mast Light,Renewable Energy,DIST-0024,ST-01,PC-0035,CONT-0274,AGENCY-0495,2022-04-05,2022-05-01,2022-06-30,WORK_IN_PROGRESS,28.4031,77.94003
MPLADS-002528,Ambulance Vehicle at Ward-77,Ambulance Vehicle,Public Health,DIST-0046,ST-01,PC-0067,CONT-0267,AGENCY-0481,2022-09-27,2022-11-15,2023-06-13,WORK_IN_PROGRESS,25.89334,83.31247
MPLADS-002529,RO Water Plant at Ward-19,RO Water Plant,Drinking Water,DIST-0088,ST-02,PC-0128,CONT-0061,AGENCY-0762,2023-08-29,2023-09-16,2023-12-15,WORK_IN_PROGRESS,17.57575,78.84911
MPLADS-002530,School Boundary Wall at Ward-32,School Boundary Wall,Education Infrastructure,DIST-0005,ST-01,PC-0007,CONT-0231,AGENCY-0655,2022-05-14,2022-07-08,2022-12-05,WORK_IN_PROGRESS,24.91412,80.51598
MPLADS-002531,Farm Pond Renovation at Ward-01,Farm Pond Renovation,Irrigation & Agriculture,DIST-0283,ST-07,PC-0414,CONT-0248,AGENCY-0994,2023-10-20,2023-11-06,2024-04-14,WORK_IN_PROGRESS,27.37101,76.08874
MPLADS-002532,Culvert Bridge at Ward-55,Culvert Bridge,Roads & Bridges,DIST-0133,ST-03,PC-0192,CONT-0206,AGENCY-1040,2022-04-03,2022-05-23,2022-11-19,WORK_IN_PROGRESS,24.86531,86.1918
MPLADS-002533,Community Hall at Ward-70,Community Hall,Community Infrastructure,DIST-0547,ST-16,PC-0803,CONT-0214,AGENCY-0492,2023-03-24,2023-04-17,2023-08-15,WORK_IN_PROGRESS,30.17622,73.95072
